index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
5788,prativad,प्रतिवाद,प्रतिवाद,351.09949111938477,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5789,thaili,थैली,थैलि,346.4856147766113,6,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5790,utpan,उत्पन,उत्पन,349.8382568359375,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5791,very,वैरी,व़ेरी,349.6401309967041,4,4,5,0,2,0.4,0.5,0.6,0.25,1.25
5792,lebalon,लेबलों,लेबालों,357.2092056274414,7,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
5793,lakiron,लकीरों,लाकिरोन,349.40052032470703,7,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.16666666666666666,1.1666666666666667
5794,mithaai,मिठाई,मिठाई,361.26184463500977,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5795,dhoron,धोरों,धोरोण,350.69751739501953,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5796,mubarakpur,मुबारकपुर,मुबारकपुर,366.3475513458252,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5797,bahrupiya,बहरूपिया,बहुरुपिया,363.82436752319336,9,8,9,0,2,0.2222222222222222,0.25,0.7777777777777778,0.25,1.125
5798,dhokhebaaj,धोखेबाज,धोखेबाज़,362.17379570007324,10,7,8,0,1,0.125,0.14285714285714285,0.875,1.0,1.1428571428571428
5799,sube,सूबे,सबे,337.9631042480469,4,4,3,0,1,0.25,0.25,0.75,0.25,0.75
5800,modern,मॉडर्न,मॉडर्न,351.0153293609619,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5801,engineer,इंजिनियर,इंजीनियर,360.2643013000488,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
5802,chaurai,चौरई,चौरी,338.49406242370605,7,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5803,shaly,शैली,शाली,331.29024505615234,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5804,daravani,डरावनी,दरवानी,346.33421897888184,8,6,6,0,3,0.5,0.5,0.5,0.5,1.0
5805,media,मिडिया,मिडिया,333.5134983062744,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5806,thaharne,ठहरने,थहरने,336.33875846862793,8,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5807,manjil,मंजिल,मंजिल,336.08055114746094,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5808,vipreetataa,विपरीतता,विप्रीतता,380.9175491333008,11,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.5,1.125
5809,ski,स्की,स्की,324.5515823364258,3,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5810,baljeet,बलजीत,बलजीत,338.381290435791,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5811,kanishthika,कनिष्ठिका,कनिष्ठिका,446.9296932220459,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5812,benwar,बेंवर,बेनवर,344.78139877319336,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5813,mezbaan,मेजबान,मेझबान,359.1341972351074,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5814,pagalaa,पगला,पगला,343.16110610961914,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5815,kap,कप,कप,338.7784957885742,3,2,2,1,0,0.0,0.0,1.0,1.0,1.0
5816,sipah,सिपाह,सिपाह,343.4312343597412,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5817,achivement,अचीवमेंट,अचिवमेन्ट,371.0024356842041,10,8,9,0,3,0.3333333333333333,0.375,0.6666666666666667,0.625,1.125
5818,ulemaon,उलेमाओं,उलमाउन,364.2151355743408,7,7,6,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.8571428571428571
5819,kumawat,कुमावत,कुमावत,353.76453399658203,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5820,namkin,नमकीन,नमकिन,342.7915573120117,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5821,kanblon,कंबलों,कांबलोन,350.5816459655762,7,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.16666666666666666,1.1666666666666667
5822,sultana,सुलताना,सुल्ताना,358.27112197875977,7,7,8,0,1,0.125,0.14285714285714285,0.875,0.42857142857142855,1.1428571428571428
5823,jubair,जुबेर,जुबैयर,349.90835189819336,6,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.6,1.2
5824,bani,बानी,बनी,330.68323135375977,4,4,3,0,1,0.25,0.25,0.75,0.25,0.75
5825,bandej,बैंडेज,बंडेज,334.87772941589355,6,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
5826,pradarshan,प्रर्दशन,प्रदर्शन,336.7757797241211,10,8,8,0,2,0.25,0.25,0.75,0.625,1.0
5827,jatiyon,जातियों,जातियों,348.0665683746338,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5828,biji,बिजी,बीजी,325.8852958679199,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5829,sendha,सेंधा,सेंधा,362.0128631591797,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5830,aakaash,आकाश,आकाश,338.2132053375244,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5831,mahantam,महानतम,महंतम,348.5076427459717,8,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8333333333333334
5832,wajood,वजूद,वजूद,334.0616226196289,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5833,domenic,डोमेनिक,दोमेनिक,358.9906692504883,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
5834,ilaichi,इलाइची,इलाइची,346.696138381958,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5835,kinote,कीनोट,किनोते,348.9961624145508,6,5,6,0,3,0.5,0.6,0.5,0.6,1.2
5836,azhar,अजहर,अज़हर,349.4758605957031,5,4,5,0,1,0.2,0.25,0.8,0.5,1.25
5837,achhanera,अछनेरा,अचनेरा,349.76840019226074,9,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5838,shantikal,शांतिकाल,शान्तिकल,350.2037525177002,9,8,8,0,3,0.375,0.375,0.625,0.375,1.0
5839,upakhyaanon,उपाख्यानों,उपख्यानोन,376.9721984863281,11,10,9,0,2,0.2,0.2,0.8,0.2,0.9
5840,audhyogikaran,औद्योगिकरण,औद्योगिकरण,363.1713390350342,13,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5841,khattapan,खट्टापन,खटपट,348.1273651123047,9,7,4,0,4,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.42857142857142855,0.5714285714285714
5842,packajon,पैकेजों,पैकजॉन,347.7768898010254,8,7,6,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.8571428571428571
5843,sagrika,सागरिका,सग्रीका,429.2469024658203,7,7,7,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.0
5844,box,बाॅक्स,बॉक्स,340.91973304748535,3,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
5845,paraffin,पैराफिन,पराफ़िन,363.4040355682373,8,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.42857142857142855,1.0
5846,tasir,तासीर,तासिर,335.437536239624,5,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5847,baku,बाकू,बाकु,334.7792625427246,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5848,bethanal,बेथनल,बेथानल,358.4117889404297,8,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
5849,ccd,सीसीडी,केड़,336.99512481689453,3,6,4,0,5,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.6666666666666666
5850,namankano,नामांकनों,नमंकनो,373.0635643005371,9,9,6,0,3,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.1111111111111111,0.6666666666666666
5851,deewani,दिवानी,दिवानी,338.7794494628906,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5852,mardaani,मरदानी,मर्दानी,334.92493629455566,8,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.3333333333333333,1.1666666666666667
5853,vivekahin,विवेकहीन,विवेकहीन,359.4987392425537,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5854,pardesi,परदेसी,पर्देसि,364.3159866333008,7,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.3333333333333333,1.1666666666666667
5855,cigretton,सिगरेटों,सिगरेटन,359.6045970916748,9,8,7,0,2,0.25,0.25,0.75,0.75,0.875
5856,capacitor,कैपेसिटर,कॅपॅसिटर,382.48157501220703,9,8,8,0,2,0.25,0.25,0.75,0.75,1.0
5857,convention,कन्वेंशन,kōnvēnshn,453.8404941558838,10,8,9,0,9,1.0,1.125,0.0,0.0,1.125
5858,batlaye,बतलाए,बटले,339.87975120544434,7,5,4,0,3,0.6,0.6,0.4,0.4,0.8
5859,manner,मैनर,मनर,325.1662254333496,6,4,3,0,1,0.25,0.25,0.75,0.25,0.75
5860,phoos,फूस,फ़ूस,327.4509906768799,5,3,4,0,1,0.25,0.3333333333333333,0.75,0.3333333333333333,1.3333333333333333
5861,udhrva,ऊर्ध्व,उध्र्व,351.5152931213379,6,6,6,0,3,0.5,0.5,0.5,0.5,1.0
5862,programmers,प्रोग्रामर्स,प्रोग्रामर्,371.46449089050293,11,12,11,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666
5863,surinaam,सूरीनाम,सूरीनाम,353.6829948425293,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5864,rectare,रैकेटियर,रेक्टारे,361.51838302612305,7,8,8,0,5,0.625,0.625,0.375,0.375,1.0
5865,lindbhed,लिंगभेद,लिंडबेड,363.7807369232178,8,7,7,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.0
5866,semen,सेमिन,सेमिन,338.53816986083984,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5867,lakshyon,लक्ष्यों,लक्ष्योन,350.48651695251465,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
5868,kanindham,कनिंघम,कनिन्दम,349.55501556396484,9,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.5,1.1666666666666667
5869,nazarandaaj,नजरंदाज,नज़रंदाज़,359.4937324523926,11,7,9,0,2,0.2222222222222222,0.2857142857142857,0.7777777777777778,0.2857142857142857,1.2857142857142858
5870,shutting,शुटिंग,शट्टिंग,352.98800468444824,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.16666666666666666,1.1666666666666667
5871,sabmission,सबमिशन,सबमिशन,375.3395080566406,10,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5872,alii,अली,अली,326.0934352874756,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5873,dhunaai,धुनाई,धुनाई,334.13076400756836,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5874,mhanideshak,महानिदेशक,महनिदेशक,370.7609176635742,11,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.8888888888888888
5875,masaledar,मसालेदार,मसालदार,349.6208190917969,9,8,7,0,1,0.125,0.125,0.875,0.5,0.875
5876,jarda,जर्दा,जर्दा,337.5673294067383,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5877,daakhile,दाखिले,दाखिले,338.1078243255615,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5878,daakhil,दाखिल,दाखिल,349.7147560119629,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5879,dhuriya,धुरिया,धुरीया,360.5186939239502,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5880,bichhuaa,बिछुआ,बिछुआ,336.9097709655762,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5881,sweep,स्वीप,स्वीप,340.529203414917,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5882,chhupta,छुपता,छुपटा,335.7429504394531,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5883,ladate,लड़ते,लादेट,338.82999420166016,6,5,5,0,4,0.8,0.8,0.19999999999999996,0.2,1.0
5884,keede,कीड़े,कीड,326.08628273010254,5,5,3,0,2,0.4,0.4,0.6,0.6,0.6
5885,prayaasrat,प्रयासरत,प्रयासरत,391.9403553009033,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5886,rushikul,ऋषिकुल,रुशिकुल,349.9128818511963,8,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.0,1.1666666666666667
5887,pick,पिक,पिक,342.00525283813477,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5888,mam,मम,मम,322.1266269683838,3,2,2,1,0,0.0,0.0,1.0,1.0,1.0
5889,jorhta,जोड़ता,जोरठा,350.71730613708496,6,6,5,0,3,0.5,0.5,0.5,0.3333333333333333,0.8333333333333334
5890,nazraane,नजराने,नज़राने,345.5314636230469,8,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.3333333333333333,1.1666666666666667
5891,basin,बेसिन,बेसिन,341.1717414855957,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5892,chimati,चिमटी,चिमटी,355.19862174987793,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5893,manipal,मणिपाल,मणिपाल,357.70678520202637,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5894,humlavar,हमलावर,हुमलवर,353.7764549255371,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5,1.0
5895,kanal,कनाल,कनाल,341.0956859588623,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5896,oceanic,ओशनिक,ओशिनिक,352.94222831726074,7,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.4,1.2
5897,byrun,बायर्न,बिरुन,344.91777420043945,5,6,5,0,3,0.5,0.5,0.5,0.16666666666666666,0.8333333333333334
5898,bairakpur,बैरकपुर,बैराकपुर,350.0354290008545,9,7,8,0,1,0.125,0.14285714285714285,0.875,0.42857142857142855,1.1428571428571428
5899,sakra,सकरा,सक्र,354.48288917541504,5,4,4,0,2,0.5,0.5,0.5,0.5,1.0
5900,mta,एमटीए,मटा,331.1789035797119,3,5,3,0,3,0.6,0.6,0.4,0.0,0.6
5901,moodi,मूडी,मुड़ी,340.8551216125488,5,4,5,0,2,0.4,0.5,0.6,0.5,1.25
5902,jenni,जेनी,जेनी,338.9577865600586,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5903,khaibar,ख़ैबर,खैबार,376.1758804321289,7,5,5,0,2,0.4,0.4,0.6,0.4,1.0
5904,pendulum,पेंडुलम,पेंडुलम,373.4762668609619,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5905,kaasht,काश्त,काश्ट,340.11244773864746,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5906,mahakne,महकने,महाक्ने,371.5841770172119,7,5,7,0,2,0.2857142857142857,0.4,0.7142857142857143,0.4,1.4
5907,aashriton,आश्रितों,अाश्रितों,368.532657623291,9,8,9,0,2,0.2222222222222222,0.25,0.7777777777777778,0.0,1.125
5908,lajjalu,लज्जालु,लज्जलु,362.8203868865967,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.5714285714285714,0.8571428571428571
5909,parleron,पार्लरों,परलेरोन,347.1803665161133,8,8,7,0,4,0.5,0.5,0.5,0.125,0.875
5910,jeevanshaili,जीवनशैली,जीवन्साईलि,430.9670925140381,12,8,10,0,5,0.5,0.625,0.5,0.5,1.25
5911,saira,सायरा,सैर,323.50707054138184,5,5,3,0,3,0.6,0.6,0.4,0.2,0.6
5912,pravati,प्रवत्ति,प्रवति,336.4114761352539,7,8,6,0,2,0.25,0.25,0.75,0.625,0.75
5913,bhraantiyan,भ्रांतियां,भ्रांतियाँ,364.50791358947754,11,10,10,0,1,0.1,0.1,0.9,0.9,1.0
5914,katlari,कटलरी,कट्लरी,354.63571548461914,7,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.4,1.2
5915,subhaay,सुभाय,सुभाय,336.96722984313965,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5916,dharak,धारक,धरक,325.6545066833496,6,4,3,0,1,0.25,0.25,0.75,0.25,0.75
5917,met,मेट,मेट,327.30555534362793,3,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5918,reja,रेजा,रेजा,335.65473556518555,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5919,aliance,अलायंस,अलीएन्स,352.08606719970703,7,6,7,0,4,0.5714285714285714,0.6666666666666666,0.4285714285714286,0.3333333333333333,1.1666666666666667
5920,isteefe,इस्तीफे,इस्तीफा,371.9298839569092,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
5921,prapta,प्राप्त,प्राप्त,330.6136131286621,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5922,varddhaman,वर्द्धमान,वर्धमान,339.57624435424805,10,9,7,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.7777777777777778
5923,achhi,अच्छी,अच्छी,337.1617794036865,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5924,sujain,सुजैन,सुजैन,337.09168434143066,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5925,dungerpur,डूंगरपुर,डंगरपुर,354.31408882141113,9,8,7,0,1,0.125,0.125,0.875,0.125,0.875
5926,kriyayog,क्रियायोग,क्रियायोग,345.4875946044922,8,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5927,talbagar,तलबगार,तलबगड़,363.3444309234619,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
5928,milkiyat,मिल्कियत,मिल्कियत,361.5081310272217,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5929,amargad,अमरगढ़,अमर्गद,349.1051197052002,7,6,6,0,3,0.5,0.5,0.5,0.5,1.0
5930,obrien,ओब्रायन,ओब्रायन,363.4762763977051,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5931,dukanon,दुकानों,दुकानोँ,360.63408851623535,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
5932,shaharwasiyon,शहरवासियों,शहरवासी,354.8576831817627,13,10,7,0,4,0.4,0.4,0.6,0.6,0.7
5933,rp,आरपी,रप,326.79224014282227,2,4,2,0,2,0.5,0.5,0.5,0.0,0.5
5934,upadravi,उपद्रवी,उपद्रवी,359.06481742858887,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5935,puru,पुरू,पुरु,324.59092140197754,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5936,chithhi,चिठ्ठी,चिट्ठी,353.30843925476074,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5937,bodraa,बोदरा,बोड़रा,350.691556930542,6,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
5938,poker,पोकर,पोकर,343.2726860046387,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5939,kaushambi,कौशाम्बी,कौशांबी,359.42673683166504,9,8,7,0,2,0.25,0.25,0.75,0.5,0.875
5940,mular,मूलर,मुलर,336.348295211792,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5941,hounga,होऊंगा,हौंगा,380.62262535095215,6,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
5942,harna,हारना,हरना,334.23900604248047,5,5,4,0,1,0.2,0.2,0.8,0.2,0.8
5943,bahamas,बहामास,बहामास,359.6231937408447,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5944,bandhan,बंधान,बन्धन,338.00196647644043,7,5,5,0,3,0.6,0.6,0.4,0.4,1.0
5945,prahsan,प्रहसन,प्रशान,342.8301811218262,7,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
5946,pooranpur,पूरनपुर,पूरनपुर,349.0638732910156,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5947,package,पैकेज,पैकेज,350.8141040802002,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5948,libration,लिबरेशन,लिब्रेशन,362.60151863098145,9,7,8,0,1,0.125,0.14285714285714285,0.875,0.42857142857142855,1.1428571428571428
5949,bahuly,बाहुल्य,बहुल्य,352.0548343658447,6,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428571
5950,sabhaein,सभाएं,सभाीन,344.96331214904785,8,5,5,0,2,0.4,0.4,0.6,0.6,1.0
5951,andhapan,अंधापन,अंधपन,353.9605140686035,8,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
5952,dak,डाक,दक,323.60386848449707,3,3,2,0,2,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666
5953,farm,फार्म,फार्म,336.54332160949707,4,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5954,hairam,हैरम,हैराम,337.0707035064697,6,4,5,0,1,0.2,0.25,0.8,0.75,1.25
5955,pic,पिक,पिक,340.87467193603516,3,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5956,sierra,सिएरा,सिएरा,348.48570823669434,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5957,gatishilata,गतिशीलता,गतिशीलता,362.81347274780273,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5958,lte,एलटीई,लटे,336.1220359802246,3,5,3,0,3,0.6,0.6,0.4,0.0,0.6
5959,darjano,दर्जनों,दरजानो,358.5693836212158,7,7,6,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.8571428571428571
5960,chhutne,छूटने,चुत्तने,349.3180274963379,7,5,7,0,5,0.7142857142857143,1.0,0.2857142857142857,0.0,1.4
5961,swiftlet,स्विफ्टलेट,स्विफ्टलेट,371.63782119750977,8,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5962,lendal,लेंडल,लेन्डल,364.53938484191895,6,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
5963,race,रेस,रेस,323.18949699401855,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5964,jamaeya,जमाया,जमाया,335.7377052307129,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5965,dadrewa,ददरेवा,दाद्रेवा,362.01953887939453,7,6,8,0,2,0.25,0.3333333333333333,0.75,0.16666666666666666,1.3333333333333333
5966,peary,पियरी,पेरी,338.4881019592285,5,5,4,0,2,0.4,0.4,0.6,0.2,0.8
5967,baramade,बरामदे,बारमादे,360.6536388397217,8,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.3333333333333333,1.1666666666666667
5968,ia,ईए,इया,324.65481758117676,2,2,3,0,3,1.0,1.5,0.0,0.0,1.5
5969,sat,सत,सत,334.70869064331055,3,2,2,1,0,0.0,0.0,1.0,1.0,1.0
5970,chauki,चौकी,चौकी,337.73088455200195,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5971,labeling,लेबलिंग,लैबेलिंग,361.4664077758789,8,7,8,0,2,0.25,0.2857142857142857,0.75,0.2857142857142857,1.1428571428571428
5972,suja,सूजा,सुजा,338.88769149780273,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5973,benis,बेनिस,बनीस,339.1454219818115,5,5,4,0,2,0.4,0.4,0.6,0.2,0.8
5974,mardo,मर्दों,मर्दो,339.77770805358887,5,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
5975,picture,पिक्चर,pikchur,346.4019298553467,7,6,7,0,7,1.0,1.1666666666666667,0.0,0.0,1.1666666666666667
5976,ranjkatha,रंजकता,रंकथा,351.5894412994385,9,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8333333333333334
5977,selfie,सेल्फी,सेल्फी,356.75764083862305,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5978,avishkar,आविष्कार,अविश्कर,365.1881217956543,8,8,7,0,3,0.375,0.375,0.625,0.5,0.875
5979,daanshil,दानशील,दांशिल,347.11599349975586,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
5980,baldvin,बाल्डविन,बल्डविन,347.78285026550293,7,8,7,0,1,0.125,0.125,0.875,0.125,0.875
5981,iris,आईरिस,ईरिस,338.26351165771484,4,5,4,0,1,0.2,0.2,0.8,0.0,0.8
5982,convention,कनवेंशन,kōnvēnshn,396.48962020874023,10,7,9,0,9,1.0,1.2857142857142858,0.0,0.0,1.2857142857142858
5983,suryadev,सूर्यदेव,सूर्यदेव,379.0581226348877,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5984,sutali,सुतली,सुतली,342.3185348510742,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5985,feeder,फीडर,फ़ीडर,347.63336181640625,6,4,5,0,1,0.2,0.25,0.8,0.25,1.25
5986,ria,रिया,रिया,325.7150650024414,3,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5987,rate,रेट,रेट,333.76598358154297,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5988,picking,पीकिंग,पिकिंग,353.61671447753906,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5989,janhaani,जनहानि,जन्हानी,341.6163921356201,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.3333333333333333,1.1666666666666667
5990,convocation,कन्वोकेशन,कॉन्वोकेशन,384.83572006225586,11,9,10,0,1,0.1,0.1111111111111111,0.9,0.1111111111111111,1.1111111111111112
5991,kaivelari,कैवेलरी,कैवेलरी,374.0575313568115,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5992,barahamasi,बारहमासी,बारहमासी,362.03932762145996,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5993,khajrana,खजराना,खजरना,348.03104400634766,8,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
5994,shirshkon,शीर्षकों,शिर्षक्न,361.2833023071289,9,8,8,0,3,0.375,0.375,0.625,0.625,1.0
5995,samanwayaka,समन्वयक,समन्वयक,369.08435821533203,11,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5996,adharit,आधारित,अधारित,349.8196601867676,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5997,neelagaay,नीलगाय,नीलगाय,375.2245903015137,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5998,vishhin,विषहीन,विशिन,340.4574394226074,7,6,5,0,3,0.5,0.5,0.5,0.3333333333333333,0.8333333333333334
5999,label,लेबल,लैबल,336.6687297821045,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
6000,bavaji,बावजी,बवाजी,342.360258102417,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
6001,pidiya,पीडिया,पिडिया,337.3985290527344,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
