index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
5859,manner,मैनर,मैनर,342.23341941833496,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5860,phoos,फूस,फूस,302.75416374206543,5,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5861,udhrva,ऊर्ध्व,उध्र्वश्रद्धाप्रणयसंदेशश्रुति,2361.7405891418457,6,6,29,0,25,0.8620689655172413,4.166666666666667,0.13793103448275867,0.5,4.833333333333333
5862,programmers,प्रोग्रामर्स,प्रोग्रामर्स,405.780553817749,11,12,12,1,0,0.0,0.0,1.0,1.0,1.0
5863,surinaam,सूरीनाम,सूरिनाम,374.4828701019287,8,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
5864,rectare,रैकेटियर,रेक्टारे,341.04156494140625,7,8,8,0,5,0.625,0.625,0.375,0.375,1.0
5865,lindbhed,लिंगभेद,लिंडभेड,421.6501712799072,8,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0
5866,semen,सेमिन,सेमेन,341.19653701782227,5,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5867,lakshyon,लक्ष्यों,लक्ष्योन,370.81360816955566,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
5868,kanindham,कनिंघम,कनिंदहम,375.52356719970703,9,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.6666666666666666,1.1666666666666667
5869,nazarandaaj,नजरंदाज,नज़रंदाज़,411.8986129760742,11,7,9,0,2,0.2222222222222222,0.2857142857142857,0.7777777777777778,0.2857142857142857,1.2857142857142858
5870,shutting,शुटिंग,शटिंग,340.73948860168457,8,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
5871,sabmission,सबमिशन,सब्मिशन,426.67484283447266,10,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.3333333333333333,1.1666666666666667
5872,alii,अली,अली,345.1499938964844,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5873,dhunaai,धुनाई,धुनाई,344.82312202453613,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5874,mhanideshak,महानिदेशक,म्हानिदेशक,491.4228916168213,11,9,10,0,1,0.1,0.1111111111111111,0.9,0.1111111111111111,1.1111111111111112
5875,masaledar,मसालेदार,मसालेदार,383.03470611572266,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5876,jarda,जर्दा,जार्डा,394.10877227783203,5,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.2,1.2
5877,daakhile,दाखिले,दाखिले,379.88829612731934,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5878,daakhil,दाखिल,दाखिल,350.5711555480957,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5879,dhuriya,धुरिया,धुरीया,387.0372772216797,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5880,bichhuaa,बिछुआ,बिछुआ,355.4649353027344,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5881,sweep,स्वीप,स्वीप,342.64111518859863,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5882,chhupta,छुपता,छुपटा,345.3052043914795,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5883,ladate,लड़ते,लड़ाते,340.7559394836426,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
5884,keede,कीड़े,कीड़े,303.7221431732178,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5885,prayaasrat,प्रयासरत,प्रयासरत,406.1319828033447,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5886,rushikul,ऋषिकुल,रुशिकुल,379.3296813964844,8,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.0,1.1666666666666667
5887,pick,पिक,पिक,303.6153316497803,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5888,mam,मम,मैम,336.41552925109863,3,2,3,0,1,0.3333333333333333,0.5,0.6666666666666667,0.5,1.5
5889,jorhta,जोड़ता,जोरहटा,373.60477447509766,6,6,6,0,3,0.5,0.5,0.5,0.5,1.0
5890,nazraane,नजराने,नज़राने,378.13258171081543,8,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.3333333333333333,1.1666666666666667
5891,basin,बेसिन,बेसिन,345.3187942504883,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5892,chimati,चिमटी,चिमाती,340.853214263916,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.6,1.2
5893,manipal,मणिपाल,मणिपाल,376.2176036834717,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5894,humlavar,हमलावर,हुमलावर,372.12491035461426,8,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.16666666666666666,1.1666666666666667
5895,kanal,कनाल,कनाल,339.8284912109375,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5896,oceanic,ओशनिक,ओशनिक,340.90399742126465,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5897,byrun,बायर्न,बिरन,342.97966957092285,5,6,4,0,3,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666
5898,bairakpur,बैरकपुर,बैराकपुर,382.5681209564209,9,7,8,0,1,0.125,0.14285714285714285,0.875,0.42857142857142855,1.1428571428571428
5899,sakra,सकरा,सक्रा,335.740327835083,5,4,5,0,1,0.2,0.25,0.8,0.5,1.25
5900,mta,एमटीए,म्टा,344.7527885437012,3,5,4,0,4,0.8,0.8,0.19999999999999996,0.2,0.8
5901,moodi,मूडी,मूडी,363.14916610717773,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5902,jenni,जेनी,जेनी,347.2437858581543,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5903,khaibar,ख़ैबर,ख़ैबर,384.87720489501953,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5904,pendulum,पेंडुलम,पेंडुलम,420.17555236816406,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5905,kaasht,काश्त,कास्ट,350.7699966430664,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
5906,mahakne,महकने,महकने,432.40857124328613,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5907,aashriton,आश्रितों,आश्रितों,424.84474182128906,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5908,lajjalu,लज्जालु,लज्जालू,420.00532150268555,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
5909,parleron,पार्लरों,पार्लेरॉन,450.10924339294434,8,8,9,0,3,0.3333333333333333,0.375,0.6666666666666667,0.625,1.125
5910,jeevanshaili,जीवनशैली,जीवंशैली,452.60024070739746,12,8,8,0,1,0.125,0.125,0.875,0.875,1.0
5911,saira,सायरा,सैरा,355.9834957122803,5,5,4,0,2,0.4,0.4,0.6,0.2,0.8
5912,pravati,प्रवत्ति,प्रवती,341.8095111846924,7,8,6,0,3,0.375,0.375,0.625,0.625,0.75
5913,bhraantiyan,भ्रांतियां,भ्रान्तियाँ,564.5091533660889,11,10,11,0,3,0.2727272727272727,0.3,0.7272727272727273,0.4,1.1
5914,katlari,कटलरी,कटलारी,393.7687873840332,7,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
5915,subhaay,सुभाय,सुभाय,364.9921417236328,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5916,dharak,धारक,धरक,363.4917736053467,6,4,3,0,1,0.25,0.25,0.75,0.25,0.75
5917,met,मेट,मेट,343.8525199890137,3,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5918,reja,रेजा,रेजा,340.2695655822754,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5919,aliance,अलायंस,अलायन्स,613.4662628173828,7,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.6666666666666666,1.1666666666666667
5920,isteefe,इस्तीफे,इस्तीफ़ा,453.83477210998535,7,7,8,0,2,0.25,0.2857142857142857,0.75,0.8571428571428571,1.1428571428571428
5921,prapta,प्राप्त,प्राप्त,308.8991641998291,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5922,varddhaman,वर्द्धमान,वर्धमान,384.8757743835449,10,9,7,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.7777777777777778
5923,achhi,अच्छी,अच्छी,346.46058082580566,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5924,sujain,सुजैन,सुजैन,337.0242118835449,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5925,dungerpur,डूंगरपुर,दुंगरपुर,409.2564582824707,9,8,8,0,2,0.25,0.25,0.75,0.75,1.0
5926,kriyayog,क्रियायोग,क्रियायोग,619.9946403503418,8,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5927,talbagar,तलबगार,तलबगार,381.53624534606934,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5928,milkiyat,मिल्कियत,मिल्कियत,416.08428955078125,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5929,amargad,अमरगढ़,अमरगड,451.84779167175293,7,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.8333333333333334
5930,obrien,ओब्रायन,ओब्रायन,450.66142082214355,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5931,dukanon,दुकानों,दुकानों,432.87181854248047,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5932,shaharwasiyon,शहरवासियों,शहरवासियों,425.53257942199707,13,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5933,rp,आरपी,रप,314.70608711242676,2,4,2,0,2,0.5,0.5,0.5,0.0,0.5
5934,upadravi,उपद्रवी,उपद्रवी,703.5665512084961,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5935,puru,पुरू,पुरू,327.6975154876709,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5936,chithhi,चिठ्ठी,चिठ्ठी,488.675594329834,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5937,bodraa,बोदरा,बोद्रा,425.0204563140869,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
5938,poker,पोकर,पोकर,359.0378761291504,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5939,kaushambi,कौशाम्बी,कौशाम्बी,441.47801399230957,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5940,mular,मूलर,मुलार,341.16530418395996,5,4,5,0,2,0.4,0.5,0.6,0.5,1.25
5941,hounga,होऊंगा,हौंगा,373.856782913208,6,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
5942,harna,हारना,हर्ना,361.1268997192383,5,5,5,0,2,0.4,0.4,0.6,0.6,1.0
5943,bahamas,बहामास,बहामास,386.4169120788574,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5944,bandhan,बंधान,बन्धन,376.14893913269043,7,5,5,0,3,0.6,0.6,0.4,0.4,1.0
5945,prahsan,प्रहसन,प्रहसन,346.0807800292969,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5946,pooranpur,पूरनपुर,पूर्णापुर,381.4096450805664,9,7,9,0,3,0.3333333333333333,0.42857142857142855,0.6666666666666667,0.42857142857142855,1.2857142857142858
5947,package,पैकेज,पैकेज,353.4514904022217,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5948,libration,लिबरेशन,लिब्रेशन,372.347354888916,9,7,8,0,1,0.125,0.14285714285714285,0.875,0.42857142857142855,1.1428571428571428
5949,bahuly,बाहुल्य,बहुल्य,374.5124340057373,6,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428571
5950,sabhaein,सभाएं,सभाएँ,378.21197509765625,8,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5951,andhapan,अंधापन,अंधापन,854.3310165405273,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5952,dak,डाक,दक,327.6095390319824,3,3,2,0,2,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666
5953,farm,फार्म,फार्म,362.9007339477539,4,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5954,hairam,हैरम,हैरम,362.6821041107178,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5955,pic,पिक,पिक,329.26058769226074,3,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5956,sierra,सिएरा,सिएरा,362.72335052490234,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5957,gatishilata,गतिशीलता,गतिशीलता,432.7218532562256,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5958,lte,एलटीई,एलटीई,419.8293685913086,3,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5959,darjano,दर्जनों,दर्जनो,416.69297218322754,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,0.8571428571428571
5960,chhutne,छूटने,छुटने,349.92456436157227,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5961,swiftlet,स्विफ्टलेट,स्विफ्टलेट,421.062707901001,8,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5962,lendal,लेंडल,लेंडल,382.9317092895508,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5963,race,रेस,रेस,307.88302421569824,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5964,jamaeya,जमाया,जामेया,374.79209899902344,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.2,1.2
5965,dadrewa,ददरेवा,दैड्रेवा,441.5414333343506,7,6,8,0,3,0.375,0.5,0.625,0.16666666666666666,1.3333333333333333
5966,peary,पियरी,पेरी,525.4995822906494,5,5,4,0,2,0.4,0.4,0.6,0.2,0.8
5967,baramade,बरामदे,बारामडे,379.76765632629395,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.16666666666666666,1.1666666666666667
5968,ia,ईए,इआ,311.9809627532959,2,2,2,0,2,1.0,1.0,0.0,0.0,1.0
5969,sat,सत,सैट,346.85492515563965,3,2,3,0,2,0.6666666666666666,1.0,0.33333333333333337,0.5,1.5
5970,chauki,चौकी,चौकी,363.0638122558594,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5971,labeling,लेबलिंग,लेबलिंग,359.12442207336426,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5972,suja,सूजा,सुजा,362.1222972869873,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5973,benis,बेनिस,बेनिस,357.8054904937744,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5974,mardo,मर्दों,मर्डो,347.7966785430908,5,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.8333333333333334
5975,picture,पिक्चर,पिक्चर,569.2884922027588,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5976,ranjkatha,रंजकता,रंजकथा,382.4610710144043,9,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5977,selfie,सेल्फी,सेल्फी,382.8256130218506,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5978,avishkar,आविष्कार,अविष्कार,387.76469230651855,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
5979,daanshil,दानशील,दान्शिल,498.95453453063965,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.5,1.1666666666666667
5980,baldvin,बाल्डविन,बाल्डविन,434.36694145202637,7,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5981,iris,आईरिस,इरिस,350.5744934082031,4,5,4,0,2,0.4,0.4,0.6,0.0,0.8
5982,convention,कनवेंशन,कन्वेंशन,420.5787181854248,10,7,8,0,1,0.125,0.14285714285714285,0.875,0.2857142857142857,1.1428571428571428
5983,suryadev,सूर्यदेव,सूर्यदेव,540.963888168335,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5984,sutali,सुतली,सुटली,365.60726165771484,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5985,feeder,फीडर,फीडर,383.09264183044434,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5986,ria,रिया,रिया,309.673547744751,3,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5987,rate,रेट,रेट,346.2514877319336,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5988,picking,पीकिंग,पिकिंग,341.4034843444824,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5989,janhaani,जनहानि,जनहानी,346.91596031188965,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5990,convocation,कन्वोकेशन,कन्वोकेशन,634.6323490142822,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5991,kaivelari,कैवेलरी,कैवलरी,382.69805908203125,9,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
5992,barahamasi,बारहमासी,बारहमासी,419.36469078063965,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5993,khajrana,खजराना,खजराना,414.4933223724365,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5994,shirshkon,शीर्षकों,शिर्श्कोन,415.8504009246826,9,8,9,0,4,0.4444444444444444,0.5,0.5555555555555556,0.375,1.125
5995,samanwayaka,समन्वयक,समन्वयक,416.2595272064209,11,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5996,adharit,आधारित,आधारित,370.5298900604248,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5997,neelagaay,नीलगाय,नीलागाय,611.7284297943115,9,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
5998,vishhin,विषहीन,विश्हिन,382.2457790374756,7,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.3333333333333333,1.1666666666666667
5999,label,लेबल,लेबल,345.5066680908203,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
6000,bavaji,बावजी,बावाजी,380.7260990142822,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
6001,pidiya,पीडिया,पिडिया,381.03175163269043,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
6002,catholic,कैथोलिक,कैथोलिक,435.741662979126,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
6003,fode,फोड़े,फोडे,398.923397064209,4,5,4,0,1,0.2,0.2,0.8,0.6,0.8
6004,navvadhoo,नववधू,नववधू,695.8727836608887,9,5,5,1,0,0.0,0.0,1.0,1.0,1.0
6005,sanskritiyon,संस्कृतियों,संस्कृतियों,441.4839744567871,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
6006,swaroopon,स्वरुपों,स्वरूपोन,402.3287296295166,9,8,8,0,2,0.25,0.25,0.75,0.75,1.0
6007,chabutare,चबूतरे,चबुटारे,381.9713592529297,9,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.3333333333333333,1.1666666666666667
6008,mathe,माथे,मैथे,383.7723731994629,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
6009,nikaalni,निकालनी,निकालनी,416.0158634185791,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
6010,radical,रैडिकल,रैडिकल,416.2173271179199,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6011,perafin,पैराफिन,पेराफिन,375.3950595855713,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
6012,kanika,कणिका,कनिका,341.5687084197998,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
6013,taajaa,ताजा,ताजा,355.8464050292969,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
6014,adhyaynrat,अध्ययनरत,अध्ययनरत,567.8253173828125,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
6015,darate,डराते,दराते,347.6583957672119,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
6016,prashasanik,प्रशासनिक,प्रशासनिक,382.901668548584,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
6017,baini,बैनी,बैनी,347.9955196380615,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
6018,bravo,ब्रावो,ब्रावो,415.5080318450928,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6019,rangte,रंगते,रंगते,336.40265464782715,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
6020,atmaen,आत्माएं,आत्मएन,373.8079071044922,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.8571428571428571
6021,kankad,कंकर,कंकड़,372.4367618560791,6,4,5,0,2,0.4,0.5,0.6,0.75,1.25
6022,sanskrutiyon,संस्कृतियों,संस्कृतियों,934.2379570007324,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
6023,gangajal,गंगाजल,गंगाजल,396.6696262359619,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6024,veronica,वेरोनिका,वेरोनिका,400.8593559265137,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
6025,antony,एंटोनी,अंटनी,357.5253486633301,6,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8333333333333334
6026,pehan,पहन,पेहन,352.0514965057373,5,3,4,0,1,0.25,0.3333333333333333,0.75,0.3333333333333333,1.3333333333333333
6027,order,आर्डर,ऑर्डर,399.6455669403076,5,5,5,0,1,0.2,0.2,0.8,0.8,1.0
6028,doge,दोगे,डॉज,364.15886878967285,4,4,3,0,4,1.0,1.0,0.0,0.0,0.75
6029,jatra,जतरा,जात्रा,327.2974491119385,5,4,6,0,2,0.3333333333333333,0.5,0.6666666666666667,0.25,1.5
6030,aavriti,आवृत्ति,आवृत्ति,402.8966426849365,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
6031,quebec,क्यूबेक,क्वेबेक,396.6565132141113,6,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0
6032,singaar,सिंगार,सिंगार,351.0398864746094,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6033,murmur,मरमर,मर्मर,381.929874420166,6,4,5,0,1,0.2,0.25,0.8,0.5,1.25
6034,asian,एशियन,एशियन,385.9543800354004,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
6035,aawaazen,आवाज़ें,आवाज़ेन,416.5763854980469,8,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
6036,bahroopiya,बहरूपिया,बहरूपिया,423.0015277862549,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
6037,chhah,छह,छह,307.7218532562256,5,2,2,1,0,0.0,0.0,1.0,1.0,1.0
6038,haqeeqat,हकीकत,हकीकत,377.8676986694336,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
6039,prathamik,प्राथमिक,प्राथमिक,377.701997756958,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
6040,pachaataa,पचाता,पचाता,651.6501903533936,9,5,5,1,0,0.0,0.0,1.0,1.0,1.0
6041,tantron,तंत्रों,तांत्रोन,383.32676887512207,7,7,8,0,2,0.25,0.2857142857142857,0.75,0.14285714285714285,1.1428571428571428
6042,tivolee,टिवोली,तिवोली,384.1235637664795,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
6043,prakshepak,प्रक्षेपक,प्रक्षेपक,423.59232902526855,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
6044,ilayachi,इलाइची,इलायची,415.4014587402344,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
6045,swachalit,स्वाचालित,स्वचालित,418.51091384887695,9,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.8888888888888888
6046,abbott,एबट,अब्बोट,379.29797172546387,6,3,6,0,4,0.6666666666666666,1.3333333333333333,0.33333333333333337,0.3333333333333333,2.0
6047,venkatraman,वेंकटरमन,वेंकटरामन,478.9917469024658,11,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.75,1.125
6048,vibram,विभ्रम,विब्रम,543.1156158447266,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
6049,ladki,लड़की,लड़की,396.7270851135254,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
6050,ghabrahat,घबराहट,घबराहट,404.36697006225586,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6051,vikalpon,विकल्पों,विकल्पों,418.292760848999,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
6052,lasoon,लहसुन,लसून,658.6928367614746,6,5,4,0,2,0.4,0.4,0.6,0.2,0.8
6053,macbook,मैकबुक,मैकबुक,403.364896774292,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6054,phalibhoot,फलीभूत,फलीभूत,382.8291893005371,10,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6055,ginate,गिनते,जिनेटे,399.0302085876465,6,5,6,0,3,0.5,0.6,0.5,0.4,1.2
6056,shringaar,शृंगार,श्रृंगार,460.80970764160156,9,6,8,0,2,0.25,0.3333333333333333,0.75,0.16666666666666666,1.3333333333333333
6057,parshad,पार्षद,पर्शाद,345.5359935760498,7,6,6,0,3,0.5,0.5,0.5,0.3333333333333333,1.0
6058,equador,इक्वाडोर,इक्वाडोर,408.45346450805664,7,8,8,1,0,0.0,0.0,1.0,1.0,1.0
6059,reshe,रेशे,रेशे,348.3753204345703,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
6060,ubhara,उभारा,उभरा,346.8310832977295,6,5,4,0,1,0.2,0.2,0.8,0.4,0.8
6061,kagaz,कागज़,काग़ज़,371.16360664367676,5,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
6062,gomukh,गौमुख,गोमुख,378.74841690063477,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
6063,bharane,भरने,भरणे,667.5591468811035,7,4,4,0,1,0.25,0.25,0.75,0.75,1.0
6064,propellent,प्रोपेलेंट,प्रोपेलेंट,397.71509170532227,10,10,10,1,0,0.0,0.0,1.0,1.0,1.0
6065,menu,मेनू,मेनू,361.9654178619385,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
6066,granthiyon,ग्रंथियों,ग्रन्थियों,399.4166851043701,10,9,10,0,2,0.2,0.2222222222222222,0.8,0.3333333333333333,1.1111111111111112
6067,nelson,नेल्सन,नेल्सन,399.3103504180908,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6068,jayadayal,जयदयाल,जयदयाल,399.90758895874023,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
6069,yarushalem,यरूशलेम,यरुशलम,405.4570198059082,10,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.8571428571428571
6070,grist,ग्रीस्ट,ग्रिस्ट,306.4770698547363,5,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
6071,bhusi,भूसी,भूसी,337.5582695007324,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
6072,log,लोग,लॉग,337.02540397644043,3,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
6073,sate,सते,सेट,308.3798885345459,4,3,3,0,2,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,1.0
