index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
5073,tcns,टीसीएनएस,टीसीएनएस,211.7629051208496,4,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5074,azamgarh,आज़मगढ़,आज़मगढ़,193.89820098876953,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5075,chandragiri,चंद्रगिरी,चंद्रगिरि,248.88277053833008,11,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
5076,bhavnagar,भावनगर,भावनगर,167.83714294433594,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5077,rajapalayam,राजपालयम,राजपालयम,219.94757652282715,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5078,laurus,लौरस,लॉरस,135.56385040283203,6,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5079,coimbatore,कोयम्बटूर,कॉइम्बेटर,218.1260585784912,10,9,9,0,4,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,1.0
5080,mayur,मयूर,मयूर,122.71857261657715,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5081,parbhani,परभणी,परभानी,163.6955738067627,8,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.6,1.2
5082,mehra,मेहरा,मेहरा,140.68317413330078,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5083,madhubani,मधुबनी,मधुबानी,190.5069351196289,9,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.6666666666666666,1.1666666666666667
5084,daman,दमन,दमन,119.7352409362793,5,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5085,insurance,इन्श्योरेंस,इंश्यूरेंस,243.0431842803955,9,11,10,0,3,0.2727272727272727,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.9090909090909091
5086,kargil,कारगिल,कारगिल,166.83435440063477,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5087,rajouri,रजौरी,राजौरी,148.96035194396973,7,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.2,1.2
5088,tidke,टिडके,टिडके,146.55208587646484,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5089,nilkamal,नीलकमल,नीलकमल,185.5165958404541,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5090,mahalka,महलका,महलका,165.02642631530762,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5091,savita,सविता,सविता,141.39890670776367,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5092,navas,नवास,नवास,117.23709106445312,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5093,navsari,नवसारी,नवसारी,165.18068313598633,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5094,darshan,दर्शन,दर्शन,141.66998863220215,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5095,bistagond,बिस्तागोंड,बिस्टागोंड,239.19105529785156,9,10,10,0,1,0.1,0.1,0.9,0.9,1.0
5096,sangli,सांगली,सांगली,166.1660671234131,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5097,rama,रामा,रामा,118.3314323425293,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5098,palanpur,पालनपुर,पालनपुर,186.82193756103516,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5099,music,म्यूजिक,म्यूजिक,195.58215141296387,5,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5100,jalaun,जालौन,जलौं,123.07524681091309,6,5,4,0,2,0.4,0.4,0.6,0.2,0.8
5101,baranwal,बरनवाल,बरनवाल,181.8704605102539,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5102,varanasi,वाराणसी,वरणसी,166.6550636291504,8,7,5,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.7142857142857143
5103,teja,तेजा,तेजा,96.83489799499512,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5104,styrolution,स्टायरोल्यूशन,स्टायरोल्यूशन,319.47994232177734,11,13,13,1,0,0.0,0.0,1.0,1.0,1.0
5105,gandhinagar,गांधीनगर,गांधीनगर,231.07028007507324,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5106,kolkata,कोलकाता,कोलकाता,184.97943878173828,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5107,varma,वर्मा,वर्मा,138.7009620666504,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5108,malda,मालदा,माल्दा,147.57966995239258,5,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
5109,partapgarh,प्रतापगढ़,परतापगढ़,213.18554878234863,10,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.8888888888888888
5110,baramula,बारामुला,बारामुला,187.30401992797852,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5111,bhadauria,भदौरिया,भदौरिया,187.36672401428223,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5112,foseco,फोसेको,फोसेको,163.8321876525879,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5113,safari,सफारी,सफारी,141.9069766998291,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5114,malhotra,मल्होत्रा,मलहोत्रा,207.29470252990723,8,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.8888888888888888
5115,cementation,सीमेंटेशन,सिमेंटेशन,240.78083038330078,11,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
5116,rohtak,रोहतक,रोहतक,141.36290550231934,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5117,burhanpur,बुरहानपुर,बुरहानपुर,232.81359672546387,9,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5118,seide,सीड,सेइड,123.98028373718262,5,3,4,0,2,0.5,0.6666666666666666,0.5,0.3333333333333333,1.3333333333333333
5119,yadav,यादव,यादव,108.17098617553711,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5120,dev,देव,देव,117.34962463378906,3,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5121,erode,ईरोड,इरोड,100.2042293548584,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5122,swamy,स्वामी,स्वामी,150.74729919433594,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5123,ircon,इरकॉन,इरकॉन,195.42765617370605,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5124,nobel,नोबेल,नोबेल,142.84086227416992,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5125,pfaudler,फाउडलर,प्फॉडलर,183.86483192443848,8,6,7,0,4,0.5714285714285714,0.6666666666666666,0.4285714285714286,0.0,1.1666666666666667
5126,apar,अपर,अपर,140.84553718566895,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5127,fatehpur,फ़तेहपुर,फतेहपुर,186.07854843139648,8,8,7,0,1,0.125,0.125,0.875,0.125,0.875
5128,ambala,अम्बाला,अंबाला,171.30088806152344,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571
5129,parihar,परिहार,परिहार,160.888671875,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5130,neemuch,नीमच,नीमुच,124.1457462310791,7,4,5,0,1,0.2,0.25,0.8,0.75,1.25
5131,automation,ऑटोमेशन,ऑटोमेशन,170.7172393798828,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5132,nadu,नाडु,नदू,120.35822868347168,4,4,3,0,3,0.75,0.75,0.25,0.25,0.75
5133,meghwal,मेघवाल,मेघवाल,166.83292388916016,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5134,kotturu,कोट्टुरु,कोट्टूरू,188.62175941467285,7,8,8,0,2,0.25,0.25,0.75,0.75,1.0
5135,purnia,पूर्णिया,पुर्निया,194.75507736206055,6,8,8,0,2,0.25,0.25,0.75,0.75,1.0
5136,pusa,पूसा,पुसा,124.88245964050293,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5137,pokhriyal,पोखरियाल,पोखरियाल,209.5484733581543,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5138,katihar,कटिहार,कटिहार,165.01092910766602,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5139,expleo,एक्स्प्लेओ,एक्सप्लियो,254.56929206848145,6,10,10,0,4,0.4,0.4,0.6,0.4,1.0
5140,solara,सोलरा,सोलारा,163.923978805542,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
5141,hanul,हनुल,हनुल,126.77717208862305,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5142,food,फ़ूड,फूड,102.34189033508301,4,4,3,0,1,0.25,0.25,0.75,0.25,0.75
5143,tyres,टायर्स,टायर्स,145.08533477783203,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5144,bhusawal,भुसावल,भूसावल,148.4241485595703,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5145,dart,डार्ट,दार्ट,123.02422523498535,4,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5146,omaxe,ओमैक्स,ओमैक्स,170.21465301513672,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5147,bugalia,बुगालिया,बुगालिया,197.15523719787598,7,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5148,haokip,हाओकिप,हाओकिप,140.80524444580078,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5149,rizwan,रिज़वान,रिज़वान,187.27636337280273,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5150,tyre,टायर,टायर,117.33055114746094,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5151,kewal,केवल,केवाल,120.93424797058105,5,4,5,0,1,0.2,0.25,0.8,0.75,1.25
5152,srichakra,श्रीचक्र,श्रीचक्र,190.37246704101562,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5153,israni,इसरानी,इसरानी,164.9913787841797,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5154,dabur,डाबर,दाबूर,117.89703369140625,5,4,5,0,2,0.4,0.5,0.6,0.5,1.25
5155,ratlam,रतलाम,रतलाम,135.06078720092773,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5156,matheran,माथेरान,मथेरन,157.04011917114258,8,7,5,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.7142857142857143
5157,prakash,प्रकाश,प्रकाश,164.7508144378662,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5158,fluorine,फ्लोरीन,फ्लूराइन,203.9802074432373,8,7,8,0,3,0.375,0.42857142857142855,0.625,0.5714285714285714,1.1428571428571428
5159,guntur,गुंटूर,गुंतुर,164.94226455688477,6,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
5160,path,पाथ,पथ,73.13847541809082,4,3,2,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666666
5161,fortis,फोर्टिस,फोर्टिस,191.04671478271484,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5162,midnapore,मिदनापुर,मिडनापोर,219.2380428314209,9,8,8,0,2,0.25,0.25,0.75,0.75,1.0
5163,bhriguvanshi,भृगुवंशी,भृगुवंशी,196.08783721923828,12,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5164,tangirala,टेंगीरला,तंगीराला,227.6163101196289,9,8,8,0,3,0.375,0.375,0.625,0.25,1.0
5165,agrahari,अग्रहरि,अग्रहरी,221.53663635253906,8,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
5166,nacl,एनएसीएल,एनएसीएल,185.19163131713867,4,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5167,gujarat,गुजरात,गुजरत,147.78447151184082,7,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334
5168,technoplast,टेक्नोप्लास्ट,टेक्नोप्लास्ट,312.1349811553955,11,13,13,1,0,0.0,0.0,1.0,1.0,1.0
5169,mani,मणि,मानी,100.90923309326172,4,3,4,0,3,0.75,1.0,0.25,0.3333333333333333,1.3333333333333333
5170,bhattacharya,भट्टाचार्य,भट्टाचार्य,265.38777351379395,12,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5171,rajgarh,राजगढ़,राजगढ़,162.95623779296875,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5172,yemmiganur,येम्मिगनुर,येम्मीगनूर,267.108678817749,10,10,10,0,2,0.2,0.2,0.8,0.8,1.0
5173,ballia,बलिया,बल्लिया,182.59859085083008,6,5,7,0,2,0.2857142857142857,0.4,0.7142857142857143,0.4,1.4
5174,suven,सुवेन,सुवेन,144.34003829956055,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5175,sonipat,सोनीपत,सोनीपत,174.28255081176758,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5176,metals,मेटल्स,मेटल्स,170.17126083374023,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5177,natureview,नेचरव्यू,नेचरव्यू,238.6934757232666,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5178,sirsa,सिरसा,सिरसा,143.4330940246582,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5179,brahmapur,ब्रह्मपुर,ब्रह्मपुर,254.55451011657715,9,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5180,titan,टाइटन,तितन,129.4083595275879,5,5,4,0,4,0.8,0.8,0.19999999999999996,0.0,0.8
5181,indiabulls,इंडियाबुल्स,इंडियाबुल्स,290.1487350463867,10,11,11,1,0,0.0,0.0,1.0,1.0,1.0
5182,bhiwani,भिवानी,भिवानी,150.84385871887207,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5183,huhtamaki,हुहतमाकी,हुहतामकी,199.88274574279785,9,8,8,0,2,0.25,0.25,0.75,0.75,1.0
5184,cables,केबल्स,कैबल्स,151.77440643310547,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5185,barman,बर्मन,बरमान,144.4714069366455,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
5186,khandelwal,खंडेलवाल,खंडेलवाल,233.17313194274902,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5187,aurangabad,औरंगाबाद,औरंगाबाद,212.52727508544922,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5188,karkhele,करखेले,कारखेले,167.5562858581543,8,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.16666666666666666,1.1666666666666667
5189,pilibhit,पीलीभीत,पिलिभित,170.29428482055664,8,7,7,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.0
5190,krishnanagar,कृष्णानगर,कृष्णानगर,239.52269554138184,12,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5191,jhabua,झाबुआ,झबुआ,120.22566795349121,6,5,4,0,1,0.2,0.2,0.8,0.2,0.8
5192,majesco,मेजेस्को,मजेस्को,187.80779838562012,7,8,7,0,1,0.125,0.125,0.875,0.125,0.875
5193,rizvi,रिज़वी,रिज़वी,146.21591567993164,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5194,dadra,दादरा,दादरा,138.05174827575684,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5195,dehra,देहरा,देहरा,145.369291305542,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5196,wagh,वाघ,वाघ,131.63137435913086,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5197,rishiraj,ऋषिराज,ऋषिराज,169.30198669433594,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5198,maruti,मारुति,मरुति,147.69387245178223,6,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
5199,ajmer,अजमेर,अजमेर,122.35569953918457,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5200,bhatpara,भातपाड़ा,भाटपारा,166.5337085723877,8,8,7,0,3,0.375,0.375,0.625,0.5,0.875
5201,ahluwalia,अहलूवालिया,अहलुवालिया,260.88738441467285,9,10,10,0,1,0.1,0.1,0.9,0.9,1.0
5202,lawrie,लॉरी,लावरी,143.91851425170898,6,4,5,0,2,0.4,0.5,0.6,0.25,1.25
5203,batala,बटाला,बताला,148.36430549621582,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5204,guduri,गुदुरी,गुदुरी,139.41478729248047,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5205,mangaluru,मेंगलुरु,मंगलूरू,192.98505783081055,9,8,7,0,3,0.375,0.375,0.625,0.125,0.875
5206,plyboards,प्लाईबोर्ड्स,प्लाइबोर्ड्स,293.0889129638672,9,12,12,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,1.0
5207,theratipally,थेराटीपल्ली,थेराटीपल्ली,264.8277282714844,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
5208,science,साइंस,साइंस,147.8438377380371,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5209,maharashtra,महाराष्ट्र,महाराष्ट्र,256.0839653015137,11,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5210,heritage,हेरिटेज,हेरिटेज,164.0465259552002,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5211,nectar,नेक्टर,नेक्टर,167.72913932800293,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5212,surat,सूरत,सुरत,123.25668334960938,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5213,papers,पेपर्स,पेपर्स,164.82043266296387,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5214,world,वर्ल्ड,वर्ल्ड,172.75214195251465,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5215,global,ग्लोबल,ग्लोबल,165.3268337249756,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5216,linc,लिंक,एलआईएनसी,183.0894947052002,4,4,8,0,7,0.875,1.75,0.125,0.0,2.0
5217,hexaware,हेक्सावेयर,हेक्सावेयर,235.84294319152832,8,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5218,kaithal,कैथल,कैथल,144.63400840759277,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5219,nizamabad,निज़ामाबाद,निजामाबाद,271.8846797943115,9,10,9,0,1,0.1,0.1,0.9,0.3,0.9
5220,baliga,बलिगा,बलिगा,146.32415771484375,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5221,sasidharan,ससीधरण,ससीधरन,170.78065872192383,10,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5222,welding,वेल्डिंग,वेल्डिंग,211.29488945007324,7,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5223,koraput,कोरापुट,कोरापुट,169.85702514648438,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5224,jamloki,जमलोकी,जमलोकी,171.10610008239746,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5225,mandi,मंडी,मंडी,130.13911247253418,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5226,idea,आईडिया,आईडीईए,160.2344512939453,4,6,6,0,3,0.5,0.5,0.5,0.5,1.0
5227,learn,लर्न,लियर्न,140.85078239440918,5,4,6,0,2,0.3333333333333333,0.5,0.6666666666666667,0.25,1.5
5228,nagpur,नागपुर,नागपुर,162.52899169921875,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5229,saharsa,सहरसा,सहरसा,166.80359840393066,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5230,rajput,राजपूत,राजपुत,145.6446647644043,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5231,cipla,सिप्ला,सीआईपीएलए,212.39399909973145,5,6,9,0,6,0.6666666666666666,1.0,0.33333333333333337,0.16666666666666666,1.5
5232,sreeleathers,श्रीलेदर्स,श्रीलीथर्स,261.29889488220215,12,10,10,0,2,0.2,0.2,0.8,0.8,1.0
5233,rewari,रेवाड़ी,रेवारी,164.85166549682617,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.8571428571428571
5234,gaikwad,गायक्वाड़,गायकवाड़,190.99140167236328,7,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.4444444444444444,0.8888888888888888
5235,rungta,रुंगटा,रुंगटा,164.0939712524414,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5236,arunachal,अरुणाचल,अरुणाचल,190.24300575256348,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5237,bite,बाईट,बिटे,146.3775634765625,4,4,4,0,3,0.75,0.75,0.25,0.25,1.0
5238,himadri,हिमाद्रि,हिमाद्री,187.34121322631836,7,8,8,0,1,0.125,0.125,0.875,0.875,1.0
5239,sirca,सिरका,सिरका,194.00620460510254,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5240,virani,विरानी,विरानी,146.1501121520996,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5241,barmer,बाड़मेर,बारमेर,164.45517539978027,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.8571428571428571
5242,paradip,परदीप,परदीप,173.6447811126709,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5243,panacea,पैनेसिया,पनासिया,187.5312328338623,7,8,7,0,2,0.25,0.25,0.75,0.125,0.875
5244,narsinghgarh,नरसिंहगढ़,नरसिंहगढ़,239.00818824768066,12,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5245,thiruvananthapuram,तिरुवनन्तपुरम,तिरुवनंतपुरम,321.8390941619873,18,13,12,0,2,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.46153846153846156,0.9230769230769231
5246,shenoy,शेनॉय,शेनोय,127.30836868286133,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
5247,attraa,अट्टरा,अट्रा,149.08766746520996,6,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
5248,rao,राव,राओ,96.29487991333008,3,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
5249,shrivas,श्रीवास,श्रीवास,185.77980995178223,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5250,kulal,कुलाल,कुलाल,145.80225944519043,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5251,torrent,टोरेंट,टॉरेंट,170.95661163330078,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
5252,hoshangabad,होशंगाबाद,होशंगाबाद,242.15340614318848,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
5253,everest,एवरेस्ट,एवरेस्ट,193.45402717590332,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5254,vidisha,विदिशा,विदिशा,148.26464653015137,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5255,islands,आइलैंड,इसलैंड्स,231.98390007019043,7,6,8,0,4,0.5,0.6666666666666666,0.5,0.6666666666666666,1.3333333333333333
5256,balaghat,बालाघाट,बालाघाट,183.81047248840332,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5257,bhadauriya,भदौरिया,भदौरिया,198.87518882751465,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5258,cera,केरा,सीईआरए,171.62632942199707,4,4,6,0,5,0.8333333333333334,1.25,0.16666666666666663,0.0,1.5
5259,seth,सेठ,सेथ,113.48676681518555,4,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
5260,malwan,मालवान,मालवान,144.73891258239746,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5261,mahbubnagar,महबूबनगर,महबूबनगर,195.83535194396973,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
5262,maurya,मौर्य,मौर्य,124.62186813354492,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5263,carlo,कार्लो,कार्लो,165.72165489196777,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5264,jyothy,ज्योथी,ज्योथी,172.80220985412598,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5265,gond,गोंद,गोंड,124.74370002746582,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
5266,haryana,हरयाणा,हरयाणा,162.02259063720703,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5267,rajkot,राजकोट,राजकोट,165.2233600616455,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5268,priyadarshi,प्रियदर्शी,प्रियदर्शी,255.2940845489502,11,10,10,1,0,0.0,0.0,1.0,1.0,1.0
5269,swaraj,स्वराज,स्वराज,170.5625057220459,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5270,jivani,जीवनी,जीवानी,149.93524551391602,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
5271,giridih,गिरिडीह,गिरीडीह,170.16863822937012,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
5272,airtel,एयरटेल,एयरटेल,194.50759887695312,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5273,rajesh,राजेश,राजेश,145.83587646484375,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5274,behura,बेहुरा,बेहुरा,150.787353515625,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5275,tiwari,तिवारी,तिवारी,167.86956787109375,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5276,surendranagar,सुरेंद्रनगर,सुरेंद्रनगर,335.0369930267334,13,11,11,1,0,0.0,0.0,1.0,1.0,1.0
5277,shandilya,शांडिल्य,शांदिल्य,215.03758430480957,9,8,8,0,1,0.125,0.125,0.875,0.875,1.0
5278,khammam,खम्मम,खम्मम,144.4530487060547,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5279,chandigarh,चंडीगढ़,चंडीगढ़,195.63817977905273,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
5280,mahanagar,महानगर,महानगर,158.74457359313965,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5281,pudukkottai,पुदुकोट्टई,पुडुक्कोट्टई,321.73919677734375,11,10,12,0,3,0.25,0.3,0.75,0.5,1.2
5282,dutta,दत्ता,दुत्ता,149.79052543640137,5,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.2,1.2
5283,kokuyo,कोकुयो,कोकुयो,168.88117790222168,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
5284,khaliq,ख़ालिक़,खालिक,139.98079299926758,6,7,5,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.7142857142857143
5285,ganesha,गणेशा,गणेशा,149.3828296661377,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
5286,tehri,टिहरी,तेहरी,124.36747550964355,5,5,5,0,2,0.4,0.4,0.6,0.6,1.0
5287,anam,अनम,अनम,121.96207046508789,4,3,3,1,0,0.0,0.0,1.0,1.0,1.0
5288,karur,करूर,करूर,137.05825805664062,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
5289,panghal,पंघाल,पंघल,149.85060691833496,7,5,4,0,1,0.2,0.2,0.8,0.6,0.8
5290,visakhapatnam,विशाखापट्नम,विसखपत्नम,264.01305198669434,13,11,9,0,4,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.18181818181818182,0.8181818181818182
